timestamp,price,equity,action
2026-08-17T12:30:00-04:00,2.444999933242798,150.0,NONE
2026-08-17T13:30:00-04:00,2.434999942779541,150.0,NONE
2026-08-17T14:30:00-04:00,2.444999933242798,150.0,NONE
2026-08-17T15:30:00-04:00,2.444999933242798,150.0,NONE
2026-08-18T09:30:00-04:00,2.3550000190734863,150.0,NONE
2026-08-18T10:30:00-04:00,2.359999895095825,150.0,NONE
2026-08-18T11:30:00-04:00,2.380199909210205,150.0,NONE
2026-08-18T12:30:00-04:00,2.380000114440918,150.0,NONE
2026-08-18T13:30:00-04:00,2.365000009536743,150.0,NONE
2026-08-18T14:30:00-04:00,2.3726999759674072,150.0,NONE
2026-08-18T15:30:00-04:00,2.380000114440918,150.0,NONE
2026-08-19T09:30:00-04:00,2.5,150.0,NONE
2026-08-19T10:30:00-04:00,2.5399999618530273,150.0,NONE
2026-08-19T11:30:00-04:00,2.569999933242798,150.0,NONE
2026-08-19T12:30:00-04:00,2.5450000762939453,149.85,BUY
2026-08-19T13:30:00-04:00,2.5350000858306885,149.26119900746676,NONE
2026-08-19T14:30:00-04:00,2.5350000858306885,149.26119900746676,NONE
2026-08-19T15:30:00-04:00,2.5199999809265137,148.3779904996054,NONE
2026-08-20T09:30:00-04:00,2.505000114440918,147.49479602986705,NONE
2026-08-20T10:30:00-04:00,2.509999990463257,147.78918950707217,NONE
2026-08-20T11:30:00-04:00,2.5099000930786133,147.78330753353973,NONE
2026-08-20T12:30:00-04:00,2.50819993019104,147.68320167850422,NONE
2026-08-20T13:30:00-04:00,2.4900999069213867,146.61746949553813,NONE
2026-08-20T14:30:00-04:00,2.500999927520752,147.25926440235534,NONE
2026-08-20T15:30:00-04:00,2.4749999046325684,145.72837901414434,NONE
2026-08-21T09:30:00-04:00,2.5199999809265137,148.3779904996054,NONE
2026-08-21T10:30:00-04:00,2.5399999618530273,149.55559248467188,NONE
2026-08-21T11:30:00-04:00,2.5399999618530273,149.55559248467188,NONE
2026-08-21T12:30:00-04:00,2.5250000953674316,148.67239801493352,NONE
2026-08-21T13:30:00-04:00,2.5350000858306885,149.26119900746676,NONE
2026-08-21T14:30:00-04:00,2.5399999618530273,149.55559248467188,NONE
2026-08-21T15:30:00-04:00,2.5450000762939453,149.85,NONE
2026-08-24T09:30:00-04:00,2.708400011062622,159.4710135524798,NONE
2026-08-24T10:30:00-04:00,2.700000047683716,158.97642240332664,NONE
2026-08-24T11:30:00-04:00,2.690000057220459,158.3876214107934,NONE
2026-08-24T12:30:00-04:00,2.7200000286102295,160.1540243883931,NONE
2026-08-24T14:30:00-04:00,2.7100000381469727,159.56522339585987,NONE
2026-08-24T15:30:00-04:00,2.674999952316284,157.50441290293205,NONE
2026-08-25T09:30:00-04:00,2.7125000953674316,159.71242715352395,NONE
2026-08-25T10:30:00-04:00,2.7300000190734863,160.74282538092635,NONE
2026-08-25T11:30:00-04:00,2.690000057220459,158.3876214107934,NONE
2026-08-25T12:30:00-04:00,2.690000057220459,158.3876214107934,NONE
2026-08-25T14:30:00-04:00,2.6700000762939453,157.21001942572693,NONE
2026-08-25T15:30:00-04:00,2.646199941635132,155.80866379833665,NONE
2026-08-26T09:30:00-04:00,2.700000047683716,158.97642240332664,NONE
2026-08-26T10:30:00-04:00,2.7100000381469727,159.56522339585987,NONE
2026-08-26T11:30:00-04:00,2.690000057220459,158.3876214107934,NONE
2026-08-26T14:30:00-04:00,2.680000066757202,157.79882041826016,NONE
2026-08-26T15:30:00-04:00,2.615000009536743,153.97160694773265,NONE
2026-08-27T09:30:00-04:00,2.625,154.56040794026586,NONE
2026-08-27T15:30:00-04:00,2.700000047683716,158.97642240332664,NONE
2026-08-28T15:30:00-04:00,2.5977001190185547,152.9529867055181,NONE
2026-08-31T13:30:00-04:00,2.630000114440918,154.85481545559398,NONE
2026-08-31T15:30:00-04:00,2.640000104904175,155.44361644812722,NONE
2026-09-01T13:30:00-04:00,2.5701000690460205,151.32789147392702,NONE
2026-09-01T15:30:00-04:00,2.575000047683716,151.6164029775997,NONE
2026-09-02T10:30:00-04:00,2.6649999618530273,156.9156119103988,NONE
